Id,Id Centro,Id Grupo Merc.,Id Produto,Lote,Data Vencimento,Data Última EM,Texto Cabeç Doc,Id Cliente,Estoque Livre,Estoque Bloqueado,Estoque Consignado
279,2165,B1260,155987,0476-23,30/10/2025,12/12/2023,,1179189,"-2250,0","0,0","0,0"
280,2165,B1260,155987,0476-23,30/10/2025,12/12/2023,,1429299,"-5670,0","0,0","0,0"
281,2165,B1260,155987,0476-23,30/10/2025,12/12/2023,,1966962,"-7245,0","0,0","0,0"
282,2165,B1260,155987,0476-23,30/10/2025,12/12/2023,,,"24000,0","0,0","0,0"
283,2165,B1260,155987,0478-23,30/10/2025,12/12/2023,,1966962,"-21600,0","0,0","0,0"
284,2165,B1260,155987,0478-23,30/10/2025,12/12/2023,,,"21600,0","0,0","0,0"
285,2165,B1260,155987,0480-23,30/10/2025,12/12/2023,,1966962,"-2415,0","0,0","0,0"
286,2165,B1260,155987,0480-23,30/10/2025,12/12/2023,,,"2415,0","0,0","0,0"
287,2165,B1260,155987,0481-23,30/10/2025,26/12/2023,,1966962,"-720,0","0,0","0,0"
288,2165,B1260,155987,0481-23,30/10/2025,26/12/2023,,2292211,"-4080,0","0,0","0,0"
289,2165,B1260,155987,0481-23,30/10/2025,26/12/2023,,,"4800,0","0,0","0,0"
290,2165,B1260,155987,0523-22,31/01/2024,14/12/2023,,1000915,"-30,0","0,0","0,0"
291,2165,B1260,155987,0523-22,31/01/2024,14/12/2023,BLOQUEIO ESTOQUE AVEC,,"-30,0","30,0","0,0"
292,2165,B1260,155987,0523-22,31/01/2024,14/12/2023,LIB PARA FATURAR AVEC,,"30,0","-30,0","0,0"
293,2165,B1260,155987,0523-22,31/01/2024,14/12/2023,,,"30,0","0,0","0,0"
294,2165,B1260,155987,0527-23,30/10/2025,18/12/2023,,2292211,"-10200,0","0,0","0,0"
295,2165,B1260,155987,0527-23,30/10/2025,18/12/2023,,,"10200,0","0,0","0,0"
296,2165,B1260,155987,0529-23,30/10/2025,08/01/2024,,1000915,"-1560,0","0,0","0,0"
297,2165,B1260,155987,0529-23,30/10/2025,08/01/2024,,1569609,"-495,0","0,0","0,0"
298,2165,B1260,155987,0529-23,30/10/2025,08/01/2024,,1797903,"-615,0","0,0","0,0"
299,2165,B1260,155987,0529-23,30/10/2025,08/01/2024,,2014945,"-1005,0","0,0","0,0"
300,2165,B1260,155987,0529-23,30/10/2025,08/01/2024,,2061700,"-1125,0","0,0","0,0"
301,2165,B1260,155987,0529-23,30/10/2025,08/01/2024,,,"4800,0","0,0","0,0"
302,2165,B1260,155987,0541-23,30/10/2025,18/12/2023,,2292211,"-24000,0","0,0","0,0"
303,2165,B1260,155987,0541-23,30/10/2025,18/12/2023,,,"24000,0","0,0","0,0"
304,2165,B1260,155987,0544-23,30/10/2025,18/12/2023,,2292211,"-6000,0","0,0","0,0"
305,2165,B1260,155987,0544-23,30/10/2025,18/12/2023,,,"6000,0","0,0","0,0"
306,2165,B1260,155987,0545-23,30/10/2025,18/12/2023,,1472444,"-810,0","0,0","0,0"
307,2165,B1260,155987,0545-23,30/10/2025,18/12/2023,,1569819,"-2250,0","0,0","0,0"
308,2165,B1260,155987,0545-23,30/10/2025,18/12/2023,,1797903,"-1230,0","0,0","0,0"
309,2165,B1260,155987,0545-23,30/10/2025,18/12/2023,,2292211,"-19710,0","0,0","0,0"
310,2165,B1260,155987,0545-23,30/10/2025,18/12/2023,,,"24000,0","0,0","0,0"
311,2165,B1260,155987,0580-23,30/10/2025,18/01/2024,,1966962,"-1800,0","0,0","0,0"
312,2165,B1260,155987,0580-23,30/10/2025,18/01/2024,,,"1800,0","0,0","0,0"
313,2165,B1260,155987,0589-23,30/10/2025,18/01/2024,,1966962,"-2400,0","0,0","0,0"
314,2165,B1260,155987,0589-23,30/10/2025,18/01/2024,,,"2400,0","0,0","0,0"
315,2165,B1260,155987,0592-23,30/10/2025,18/01/2024,,1555755,"-2775,0","0,0","0,0"
316,2165,B1260,155987,0592-23,30/10/2025,18/01/2024,,1966962,"-11625,0","0,0","0,0"
317,2165,B1260,155987,0592-23,30/10/2025,18/01/2024,,,"14400,0","0,0","0,0"
318,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,1000800,"-7005,0","0,0","0,0"
319,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,1003663,"-3000,0","0,0","0,0"
320,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,1472444,"-1005,0","0,0","0,0"
321,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,1555755,"-7290,0","0,0","0,0"
322,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,1797903,"-1350,0","0,0","0,0"
323,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,2014945,"-3000,0","0,0","0,0"
324,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,2124658,"-1350,0","0,0","0,0"
325,2165,B1260,155987,0623-23,29/11/2025,16/01/2024,,,"24000,0","0,0","0,0"
326,2165,B1260,155987,0625-23,29/11/2025,18/01/2024,,1002716,"-1845,0","0,0","0,0"
327,2165,B1260,155987,0625-23,29/11/2025,18/01/2024,,1797903,"-555,0","0,0","0,0"
328,2165,B1260,155987,0625-23,29/11/2025,18/01/2024,,,"2400,0","0,0","0,0"
329,2165,B1260,155987,0672-23,29/11/2025,16/01/2024,,1002716,"-1455,0","0,0","0,0"
330,2165,B1260,155987,0672-23,29/11/2025,16/01/2024,,1179189,"-2010,0","0,0","0,0"
331,2165,B1260,155987,0672-23,29/11/2025,16/01/2024,,1429299,"-840,0","0,0","0,0"
332,2165,B1260,155987,0672-23,29/11/2025,16/01/2024,,1565185,"-495,0","0,0","0,0"
333,2165,B1260,155987,0672-23,29/11/2025,16/01/2024,,,"4800,0","0,0","0,0"
334,2165,B1260,155987,0724-23,29/11/2025,21/02/2024,,1003663,"-2040,0","0,0","0,0"
335,2165,B1260,155987,0724-23,29/11/2025,21/02/2024,,1429299,"-8160,0","0,0","0,0"
336,2165,B1260,155987,0724-23,29/11/2025,21/02/2024,,,"10200,0","0,0","0,0"
337,2165,B1260,155987,0725-23,30/12/2025,21/02/2024,,1000915,"-1425,0","0,0","0,0"
338,2165,B1260,155987,0725-23,30/12/2025,21/02/2024,,1003663,"-270,0","0,0","0,0"
339,2165,B1260,155987,0725-23,30/12/2025,21/02/2024,,1179189,"-1470,0","0,0","0,0"
340,2165,B1260,155987,0725-23,30/12/2025,21/02/2024,,1555755,"-3945,0","0,0","0,0"
341,2165,B1260,155987,0725-23,30/12/2025,21/02/2024,,1966962,"-16860,0","0,0","0,0"
342,2165,B1260,155987,0725-23,30/12/2025,21/02/2024,,,"23970,0","0,0","0,0"
343,2165,B1260,155987,0726-23,30/12/2025,21/02/2024,,1002716,"-2625,0","0,0","0,0"
344,2165,B1260,155987,0726-23,30/12/2025,21/02/2024,,1179189,"-1830,0","0,0","0,0"
345,2165,B1260,155987,0726-23,30/12/2025,21/02/2024,,1555755,"-3000,0","0,0","0,0"
346,2165,B1260,155987,0726-23,30/12/2025,21/02/2024,,2061700,"-3165,0","0,0","0,0"
347,2165,B1260,155987,0726-23,30/12/2025,21/02/2024,,,"10620,0","0,0","0,0"
348,2165,B1260,155987,0752-21,31/12/2023,18/07/2023,,2014945,"-1380,0","0,0","0,0"
349,2165,B1260,155987,0752-21,31/12/2023,18/07/2023,AJ. LOTE AUT. X F SICO,,"1380,0","0,0","0,0"
350,2165,B1260,155987,C0713-17,30/04/2024,06/12/2023,,1000915,"-30,0","0,0","0,0"
351,2165,B1260,155987,C0713-17,30/04/2024,06/12/2023,,1471396,"-930,0","0,0","0,0"
352,2165,B1260,155987,C0713-17,30/04/2024,06/12/2023,,1555755,"-1395,0","0,0","0,0"
353,2165,B1260,155987,C0713-17,30/04/2024,06/12/2023,,1569061,"-720,0","0,0","0,0"
354,2165,B1260,155987,C0713-17,30/04/2024,06/12/2023,,2124658,"-1050,0","0,0","0,0"
355,2165,B1260,155987,C0713-17,30/04/2024,06/12/2023,,,"4125,0","0,0","0,0"
356,2165,B1260,155987,D0045-20,30/04/2024,06/12/2023,,1002716,"-1020,0","0,0","0,0"
357,2165,B1260,155987,D0045-20,30/04/2024,06/12/2023,,1003663,"-1545,0","0,0","0,0"
358,2165,B1260,155987,D0045-20,30/04/2024,06/12/2023,,1569061,"-2235,0","0,0","0,0"
359,2165,B1260,155987,D0045-20,30/04/2024,06/12/2023,,,"4800,0","0,0","0,0"
360,2165,B1260,155987,D0077-21,31/03/2024,06/12/2023,,1555755,"-600,0","0,0","0,0"
361,2165,B1260,155987,D0077-21,31/03/2024,06/12/2023,,,"600,0","0,0","0,0"
362,2165,B1260,155987,D0097-20,30/04/2024,06/12/2023,,1000915,"-1380,0","0,0","0,0"
363,2165,B1260,155987,D0097-20,30/04/2024,06/12/2023,,1002716,"-390,0","0,0","0,0"
364,2165,B1260,155987,D0097-20,30/04/2024,06/12/2023,,,"1770,0","0,0","0,0"
365,2165,B1260,155987,D0122-20,30/04/2024,06/12/2023,,1000915,"-600,0","0,0","0,0"
366,2165,B1260,155987,D0122-20,30/04/2024,06/12/2023,,,"600,0","0,0","0,0"
367,2165,B1260,155987,D0229-20,31/03/2024,06/12/2023,,1555755,"-1140,0","0,0","0,0"
368,2165,B1260,155987,D0229-20,31/03/2024,06/12/2023,,,"1140,0","0,0","0,0"
369,2165,B1260,155987,D0357-19,30/04/2024,06/12/2023,,1569061,"-600,0","0,0","0,0"
370,2165,B1260,155987,D0357-19,30/04/2024,06/12/2023,,,"600,0","0,0","0,0"
371,2165,B1260,155987,D0524-21,30/03/2024,14/12/2023,,1000915,"-600,0","0,0","0,0"
372,2165,B1260,155987,D0524-21,30/03/2024,14/12/2023,BLOQUEIO ESTOQUE AVEC,,"-600,0","600,0","0,0"
373,2165,B1260,155987,D0524-21,30/03/2024,14/12/2023,LIB PARA FATURAR AVEC,,"600,0","-600,0","0,0"
374,2165,B1260,155987,D0524-21,30/03/2024,14/12/2023,,,"600,0","0,0","0,0"
375,2165,B1260,155987,E0035-21,30/05/2024,14/12/2023,,1000915,"-2625,0","0,0","0,0"
376,2165,B1260,155987,E0035-21,30/05/2024,14/12/2023,BLOQUEIO ESTOQUE AVEC,,"-2625,0","2625,0","0,0"
377,2165,B1260,155987,E0035-21,30/05/2024,14/12/2023,LIB PARA FATURAR AVEC,,"2625,0","-2625,0","0,0"
378,2165,B1260,155987,E0035-21,30/05/2024,14/12/2023,,,"2625,0","0,0","0,0"
379,2165,B1260,155987,E0045-21,30/05/2024,28/12/2023,,1000915,"-4185,0","0,0","0,0"
380,2165,B1260,155987,E0045-21,30/05/2024,28/12/2023,BLOQUEIO ESTOQUE AVEC,,"-4185,0","4185,0","0,0"
381,2165,B1260,155987,E0045-21,30/05/2024,28/12/2023,LIB PARA FATURAR AVEC,,"4185,0","-4185,0","0,0"
382,2165,B1260,155987,E0045-21,30/05/2024,28/12/2023,,,"4185,0","0,0","0,0"
383,2165,B1260,155988,0000761450,29/04/2024,29/03/2023,AJ. LOTE AUT. X F SICO,,"-9580,0","0,0","0,0"
384,2165,B1260,155988,0000761450,29/04/2024,29/03/2023,,,"9580,0","0,0","0,0"
385,2165,B1260,155988,0000761451,29/04/2024,29/03/2023,AJ. LOTE AUT. X F SICO,,"-4800,0","0,0","0,0"
386,2165,B1260,155988,0000761451,29/04/2024,29/03/2023,,,"4800,0","0,0","0,0"
387,2165,B1260,155988,0000761452,29/04/2024,29/03/2023,AJ. LOTE AUT. X F SICO,,"-8640,0","0,0","0,0"
388,2165,B1260,155988,0000761452,29/04/2024,29/03/2023,,,"8640,0","0,0","0,0"
389,2165,B1260,155988,0000761453,30/05/2024,29/03/2023,AJ. LOTE AUT. X F SICO,,"-1880,0","0,0","0,0"
390,2165,B1260,155988,0000761453,30/05/2024,29/03/2023,,,"1880,0","0,0","0,0"
391,2165,B1260,155988,0000761454,29/04/2024,29/03/2023,AJ. LOTE AUT. X F SICO,,"-9520,0","0,0","0,0"
392,2165,B1260,155988,0000761454,29/04/2024,29/03/2023,,,"9520,0","0,0","0,0"
393,2165,B1260,155988,0000761556,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-8420,0","0,0","0,0"
394,2165,B1260,155988,0000761556,30/05/2024,30/03/2023,,,"8420,0","0,0","0,0"
395,2165,B1260,155988,0000761567,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-6720,0","0,0","0,0"
396,2165,B1260,155988,0000761567,30/05/2024,30/03/2023,,,"6720,0","0,0","0,0"
397,2165,B1260,155988,0000761570,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
398,2165,B1260,155988,0000761570,30/05/2024,30/03/2023,,,"9600,0","0,0","0,0"
399,2165,B1260,155988,0000761575,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-8420,0","0,0","0,0"
400,2165,B1260,155988,0000761575,30/05/2024,30/03/2023,,,"8420,0","0,0","0,0"
401,2165,B1260,155988,0000761823,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-4800,0","0,0","0,0"
402,2165,B1260,155988,0000761823,30/05/2024,30/03/2023,,,"4800,0","0,0","0,0"
403,2165,B1260,155988,0000761825,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-9600,0","0,0","0,0"
404,2165,B1260,155988,0000761825,30/05/2024,30/03/2023,,,"9600,0","0,0","0,0"
405,2165,B1260,155988,0000761826,30/05/2024,30/03/2023,AJ. LOTE AUT. X F SICO,,"-1180,0","0,0","0,0"
406,2165,B1260,155988,0000761826,30/05/2024,30/03/2023,,,"1180,0","0,0","0,0"
407,2165,B1260,155988,0007-22,29/04/2024,19/07/2023,,1004001,"-6760,0","0,0","0,0"
408,2165,B1260,155988,0007-22,29/04/2024,19/07/2023,,1122885,"-780,0","0,0","0,0"
409,2165,B1260,155988,0007-22,29/04/2024,19/07/2023,,1586727,"-280,0","0,0","0,0"
410,2165,B1260,155988,0007-22,29/04/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"9580,0","0,0","0,0"
411,2165,B1260,155988,0007-22,29/04/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-5800,0","5800,0","0,0"
412,2165,B1260,155988,0007-22,29/04/2024,19/07/2023,LIB PARA FATURAR AVEC,,"4040,0","-4040,0","0,0"
413,2165,B1260,155988,0011-22,29/04/2024,19/07/2023,,1586727,"-4800,0","0,0","0,0"
414,2165,B1260,155988,0011-22,29/04/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"4800,0","0,0","0,0"
415,2165,B1260,155988,0042-23,29/09/2025,15/12/2023,,1002108,"-400,0","0,0","0,0"
416,2165,B1260,155988,0042-23,29/09/2025,15/12/2023,,1005154,"-600,0","0,0","0,0"
417,2165,B1260,155988,0042-23,29/09/2025,15/12/2023,,,"1000,0","0,0","0,0"
418,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,,1002466,"-80,0","0,0","0,0"
419,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,,1122885,"-2220,0","0,0","0,0"
420,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,,1586727,"-720,0","0,0","0,0"
421,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,,2052468,"-860,0","0,0","0,0"
422,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,,2326999,"-2420,0","0,0","0,0"
423,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"8640,0","0,0","0,0"
424,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-4640,0","4640,0","0,0"
425,2165,B1260,155988,0056-22,29/04/2024,19/07/2023,LIB PARA FATURAR AVEC,,"2300,0","-2300,0","0,0"
426,2165,B1260,155988,0061-22,29/04/2024,19/07/2023,,1964572,"-360,0","0,0","0,0"
427,2165,B1260,155988,0061-22,29/04/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"9520,0","0,0","0,0"
428,2165,B1260,155988,0061-22,29/04/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-9160,0","9160,0","0,0"
429,2165,B1260,155988,0061-22,29/04/2024,19/07/2023,LIB PARA FATURAR AVEC,,"4800,0","-4800,0","0,0"
430,2165,B1260,155988,0061-22,29/04/2024,19/07/2023,,,"-4800,0","0,0","0,0"
431,2165,B1260,155988,0062-23,29/09/2025,28/03/2024,,1002108,"-3600,0","0,0","0,0"
432,2165,B1260,155988,0062-23,29/09/2025,28/03/2024,,1090200,"-6400,0","0,0","0,0"
433,2165,B1260,155988,0062-23,29/09/2025,28/03/2024,,,"10000,0","0,0","0,0"
434,2165,B1260,155988,0104-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"4800,0","0,0","0,0"
435,2165,B1260,155988,0104-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-4800,0","4800,0","0,0"
436,2165,B1260,155988,0105-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"9600,0","0,0","0,0"
437,2165,B1260,155988,0105-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-9600,0","9600,0","0,0"
438,2165,B1260,155988,0105-22,30/05/2024,19/07/2023,LIB PARA FATURAR AVEC,,"9600,0","-9600,0","0,0"
439,2165,B1260,155988,0105-22,30/05/2024,19/07/2023,,,"-9600,0","0,0","0,0"
440,2165,B1260,155988,0106-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"9600,0","0,0","0,0"
441,2165,B1260,155988,0106-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-9600,0","9600,0","0,0"
442,2165,B1260,155988,0120-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"6720,0","0,0","0,0"
443,2165,B1260,155988,0120-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-6720,0","6720,0","0,0"
444,2165,B1260,155988,0140-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"9600,0","0,0","0,0"
445,2165,B1260,155988,0140-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-9600,0","9600,0","0,0"
446,2165,B1260,155988,0145-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"1880,0","0,0","0,0"
447,2165,B1260,155988,0145-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-1880,0","1880,0","0,0"
448,2165,B1260,155988,0146-22,30/05/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"8420,0","0,0","0,0"
449,2165,B1260,155988,0146-22,30/05/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-8420,0","8420,0","0,0"
450,2165,B1260,155989,0125-23,05/07/2027,31/07/2023,,1427466,"-7500,0","0,0","0,0"
451,2165,B1260,155989,0125-23,05/07/2027,31/07/2023,,,"7500,0","0,0","0,0"
452,2165,B1260,155989,0128-23,02/08/2027,28/08/2023,,1427466,"-4500,0","0,0","0,0"
453,2165,B1260,155989,0128-23,02/08/2027,28/08/2023,,1998448,"-3600,0","0,0","0,0"
454,2165,B1260,155989,0128-23,02/08/2027,28/08/2023,,,"8100,0","0,0","0,0"
455,2165,B1260,155989,0153-23,06/08/2027,05/09/2023,,1003663,"-1000,0","0,0","0,0"
456,2165,B1260,155989,0153-23,06/08/2027,05/09/2023,,1195681,"-2140,0","0,0","0,0"
457,2165,B1260,155989,0153-23,06/08/2027,05/09/2023,,1998448,"-4400,0","0,0","0,0"
458,2165,B1260,155989,0153-23,06/08/2027,05/09/2023,,,"7540,0","0,0","0,0"
459,2165,B1260,155989,0154-23,07/08/2027,05/09/2023,,1195681,"-9160,0","0,0","0,0"
460,2165,B1260,155989,0154-23,07/08/2027,05/09/2023,,,"9160,0","0,0","0,0"
461,2165,B1260,155989,0155-23,07/08/2027,05/09/2023,,1093828,"-5700,0","0,0","0,0"
462,2165,B1260,155989,0155-23,07/08/2027,05/09/2023,,1195681,"-2800,0","0,0","0,0"
463,2165,B1260,155989,0155-23,07/08/2027,05/09/2023,,,"8500,0","0,0","0,0"
464,2165,B1260,155989,0159-23,07/08/2027,28/08/2023,,1193414,"-680,0","0,0","0,0"
465,2165,B1260,155989,0159-23,07/08/2027,28/08/2023,,,"680,0","0,0","0,0"
466,2165,B1260,155989,0160-23,07/08/2027,28/08/2023,,1193414,"-9180,0","0,0","0,0"
467,2165,B1260,155989,0160-23,07/08/2027,28/08/2023,,,"9180,0","0,0","0,0"
468,2165,B1260,155989,0161-23,07/08/2027,28/08/2023,,1193414,"-140,0","0,0","0,0"
469,2165,B1260,155989,0161-23,07/08/2027,28/08/2023,,1919075,"-8820,0","0,0","0,0"
470,2165,B1260,155989,0161-23,07/08/2027,28/08/2023,,2097175,"-180,0","0,0","0,0"
471,2165,B1260,155989,0161-23,07/08/2027,28/08/2023,,,"9140,0","0,0","0,0"
472,2165,B1260,155989,0162-23,07/08/2027,28/08/2023,,1919075,"-3500,0","0,0","0,0"
473,2165,B1260,155989,0162-23,07/08/2027,28/08/2023,,,"3500,0","0,0","0,0"
474,2165,B1260,155989,0169-23,08/08/2027,08/09/2023,,1093828,"-4300,0","0,0","0,0"
475,2165,B1260,155989,0169-23,08/08/2027,08/09/2023,,,"4300,0","0,0","0,0"
476,2165,B1260,155989,0172-23,08/08/2027,08/09/2023,,1093828,"-5160,0","0,0","0,0"
477,2165,B1260,155989,0172-23,08/08/2027,08/09/2023,,2340835,"-2340,0","0,0","0,0"
478,2165,B1260,155989,0172-23,08/08/2027,08/09/2023,,,"7500,0","0,0","0,0"
479,2165,B1260,155989,0173-23,08/08/2027,08/09/2023,,1004001,"-680,0","0,0","0,0"
480,2165,B1260,155989,0173-23,08/08/2027,08/09/2023,,2340835,"-8660,0","0,0","0,0"
481,2165,B1260,155989,0173-23,08/08/2027,08/09/2023,,,"9340,0","0,0","0,0"
482,2165,B1260,155989,0174-23,08/08/2027,08/09/2023,,1002038,"-8360,0","0,0","0,0"
483,2165,B1260,155989,0174-23,08/08/2027,08/09/2023,,1004001,"-800,0","0,0","0,0"
484,2165,B1260,155989,0174-23,08/08/2027,08/09/2023,,,"9160,0","0,0","0,0"
485,2165,B1260,155989,0175-23,09/08/2027,08/09/2023,,1002038,"-1640,0","0,0","0,0"
486,2165,B1260,155989,0175-23,09/08/2027,08/09/2023,,1830296,"-640,0","0,0","0,0"
487,2165,B1260,155989,0175-23,09/08/2027,08/09/2023,,1919075,"-6900,0","0,0","0,0"
488,2165,B1260,155989,0175-23,09/08/2027,08/09/2023,,,"9180,0","0,0","0,0"
489,2165,B1260,155989,0176-23,09/08/2027,08/09/2023,,1919075,"-9180,0","0,0","0,0"
490,2165,B1260,155989,0176-23,09/08/2027,08/09/2023,,,"9180,0","0,0","0,0"
491,2165,B1260,155989,0180-23,11/09/2027,26/09/2023,,1919075,"-4500,0","0,0","0,0"
492,2165,B1260,155989,0180-23,11/09/2027,26/09/2023,,,"4500,0","0,0","0,0"
493,2165,B1260,155989,0181-23,12/09/2027,29/09/2023,,1000892,"-6420,0","0,0","0,0"
494,2165,B1260,155989,0181-23,12/09/2027,29/09/2023,,1919075,"-600,0","0,0","0,0"
495,2165,B1260,155989,0181-23,12/09/2027,29/09/2023,,,"7020,0","0,0","0,0"
496,2165,B1260,155989,0188-23,13/09/2027,26/09/2023,,1000892,"-8420,0","0,0","0,0"
497,2165,B1260,155989,0188-23,13/09/2027,26/09/2023,,,"8420,0","0,0","0,0"
498,2165,B1260,155989,0189-23,13/09/2027,26/09/2023,,1000892,"-6080,0","0,0","0,0"
499,2165,B1260,155989,0189-23,13/09/2027,26/09/2023,,,"6080,0","0,0","0,0"
500,2165,B1260,155989,0190-23,13/09/2027,26/09/2023,,1000892,"-5840,0","0,0","0,0"
501,2165,B1260,155989,0190-23,13/09/2027,26/09/2023,,,"5840,0","0,0","0,0"
502,2165,B1260,155989,0192-23,13/09/2027,26/09/2023,,1000892,"-200,0","0,0","0,0"
503,2165,B1260,155989,0192-23,13/09/2027,26/09/2023,,,"200,0","0,0","0,0"
504,2165,B1260,155989,0197-23,13/09/2027,26/09/2023,,1000892,"-1520,0","0,0","0,0"
505,2165,B1260,155989,0197-23,13/09/2027,26/09/2023,,,"1520,0","0,0","0,0"
506,2165,B1260,155989,0198-23,14/09/2027,26/09/2023,,1000892,"-8900,0","0,0","0,0"
507,2165,B1260,155989,0198-23,14/09/2027,26/09/2023,,,"8900,0","0,0","0,0"
508,2165,B1260,155989,0199-23,14/09/2027,26/09/2023,,1000892,"-8880,0","0,0","0,0"
509,2165,B1260,155989,0199-23,14/09/2027,26/09/2023,,,"8880,0","0,0","0,0"
510,2165,B1260,155989,0201-23,14/09/2027,26/09/2023,,1000892,"-1920,0","0,0","0,0"
511,2165,B1260,155989,0201-23,14/09/2027,26/09/2023,,,"1920,0","0,0","0,0"
512,2165,B1260,155989,0202-23,14/09/2027,26/09/2023,,1000892,"-5060,0","0,0","0,0"
513,2165,B1260,155989,0202-23,14/09/2027,26/09/2023,,,"5060,0","0,0","0,0"
514,2165,B1260,155989,0206-23,14/09/2027,26/09/2023,,1000892,"-8160,0","0,0","0,0"
515,2165,B1260,155989,0206-23,14/09/2027,26/09/2023,,1569061,"-720,0","0,0","0,0"
516,2165,B1260,155989,0206-23,14/09/2027,26/09/2023,,,"8880,0","0,0","0,0"
517,2165,B1260,155989,0207-23,14/09/2027,26/09/2023,,1569061,"-8880,0","0,0","0,0"
518,2165,B1260,155989,0207-23,14/09/2027,26/09/2023,,,"8880,0","0,0","0,0"
519,2165,B1260,155989,0208-23,14/09/2027,26/09/2023,,1000892,"-8720,0","0,0","0,0"
520,2165,B1260,155989,0208-23,14/09/2027,26/09/2023,,1569061,"-400,0","0,0","0,0"
521,2165,B1260,155989,0208-23,14/09/2027,26/09/2023,,,"9120,0","0,0","0,0"
522,2165,B1260,155989,0209-23,17/09/2027,26/09/2023,,1000892,"-8900,0","0,0","0,0"
523,2165,B1260,155989,0209-23,17/09/2027,26/09/2023,,,"8900,0","0,0","0,0"
524,2165,B1260,155989,0210-23,17/09/2027,26/09/2023,,1000892,"-8900,0","0,0","0,0"
525,2165,B1260,155989,0210-23,17/09/2027,26/09/2023,,,"8900,0","0,0","0,0"
526,2165,B1260,155989,0211-23,17/09/2027,26/09/2023,,1000892,"-600,0","0,0","0,0"
527,2165,B1260,155989,0211-23,17/09/2027,26/09/2023,,,"600,0","0,0","0,0"
528,2165,B1260,155989,0212-23,17/09/2027,26/09/2023,,1000892,"-1480,0","0,0","0,0"
529,2165,B1260,155989,0212-23,17/09/2027,26/09/2023,,2342929,"-3720,0","0,0","0,0"
530,2165,B1260,155989,0212-23,17/09/2027,26/09/2023,,,"5200,0","0,0","0,0"
531,2165,B1260,155989,0277-23,17/10/2027,03/11/2023,,1998448,"-2420,0","0,0","0,0"
532,2165,B1260,155989,0277-23,17/10/2027,03/11/2023,,,"2420,0","0,0","0,0"
533,2165,B1260,155989,0278-23,17/10/2027,03/11/2023,,1998448,"-6880,0","0,0","0,0"
534,2165,B1260,155989,0278-23,17/10/2027,03/11/2023,,,"6880,0","0,0","0,0"
535,2165,B1260,155989,0285-23,18/10/2027,08/11/2023,,1003960,"-2040,0","0,0","0,0"
536,2165,B1260,155989,0285-23,18/10/2027,08/11/2023,,,"2040,0","0,0","0,0"
537,2165,B1260,155989,0286-23,18/10/2027,08/11/2023,,1003960,"-2960,0","0,0","0,0"
538,2165,B1260,155989,0286-23,18/10/2027,08/11/2023,,,"2960,0","0,0","0,0"
539,2165,B1260,155989,0296-23,19/10/2027,08/11/2023,,1003960,"-8760,0","0,0","0,0"
